total_time,silent_pauses,total_syllables,phonation_time,confidence
0.68,0,1,0.608,1
0.26,0,1,0.26,1
0.24,0,2,0.23331,1
0.44,0,1,0.112,1
0.2,0,2,0.2,1
0.58,0,1,0.54069,0
0.48,0,1,0.224,1
1.64,1,2,0.43731,1
1.11,0,6,1.11,1
0.33,0,2,0.33,1
0.18,0,1,0.0,0
2.17,1,5,0.784,1
0.58,0,2,0.57131,1
0.54,0,2,0.47131,1
1.61,1,4,0.896,1
1.41,0,5,1.344,-1
0.42,0,2,0.41331,1
5.71,1,19,4.576,1
7.46,2,38,6.49731,1
7.1,2,23,5.692,1
4.76,2,13,2.328,-1
2.76,0,14,2.01069,1
4.07,1,23,3.69931,1
2.56,1,9,1.744,1
6.51,2,34,5.07,1
3.46,0,17,2.95869,0
7.06,2,32,5.35331,1
4.07,1,15,3.66931,1
3.14,0,9,2.52269,1
2.88,0,12,2.84131,1
4.65,1,15,2.91869,-1
11.36,3,48,9.184,1
5.51,1,17,4.24,1
4.46,0,22,3.872,1
3.06,1,13,2.39331,1
4.08,1,20,3.61731,0
8.74,3,43,6.17469,1
7.06,0,32,5.952,1
2.45,0,10,2.08,1
3.74,0,17,3.68731,1
2.16,0,6,1.33669,0
0.42,0,1,0.39531,1
3.01,0,17,3.01,1
3.86,2,16,2.51469,1
3.37,1,5,1.83131,1
7.34,3,21,3.852,-1
5.66,1,19,5.084,1
5.81,1,26,4.62469,1
4.14,1,15,2.31731,1
1.67,1,9,1.062,1
0.97,1,2,0.47131,0
1.03,0,5,1.03,1
0.77,0,2,0.72,1
1.15,0,3,1.13731,1
1.08,0,4,0.79869,1
1.24,0,8,1.21331,-1
0.25,0,1,0.23331,1
1.0,0,7,0.88,1
0.82,0,2,0.78069,1
0.14,0,1,0.12931,1
1.0,0,8,1.0,-1
0.12,0,1,0.12,1
0.18,0,1,0.0,1
0.36,0,2,0.34731,1
0.38,0,2,0.37531,1
0.36,0,1,0.256,0
6.41,2,32,4.704,1
0.39,0,2,0.33469,1
0.35,0,1,0.272,1
0.37,0,2,0.36931,1
0.26,0,1,0.224,-1
0.35,0,1,0.34531,1
0.49,0,2,0.46131,1
5.18,1,15,4.48,1
0.27,0,1,0.22131,1
0.19,0,2,0.19,-1
0.24,0,1,0.23731,1
3.16,0,15,3.136,1
0.52,0,1,0.28331,1
0.21,0,1,0.20131,1
9.91,2,39,8.32,0
1.43,1,4,0.80331,1
3.81,1,20,3.426,1
4.37,1,18,3.11469,1
3.64,0,17,3.12,1
2.89,1,14,2.208,-1
0.21,0,1,0.21,1
1.9,0,8,1.776,1
3.24,0,19,2.96,1
0.3,0,1,0.3,1
0.31,0,1,0.29531,0
0.24,0,1,0.23131,1
1.64,1,1,0.33331,1
2.04,0,15,2.04,1
2.72,0,8,2.17069,1
2.91,0,15,2.544,0
0.36,0,1,0.31531,1
0.23,0,1,0.22531,1
0.66,0,1,0.336,1
3.63,1,19,2.87731,1
0.42,0,1,0.304,-1
0.28,0,1,0.26531,1
0.27,0,1,0.26131,1
0.12,0,2,0.112,1
5.64,1,24,4.448,1
4.33,2,19,3.50731,0
0.74,0,5,0.74,1
2.32,0,8,1.38469,1
3.61,2,15,2.54531,1
2.72,0,12,2.19069,1
3.7,0,21,3.456,-1
4.25,2,16,2.784,1
2.11,0,12,2.05331,1
1.32,0,2,0.76269,1
2.87,1,14,2.49931,1
3.62,1,20,3.188,-1
2.64,0,14,2.368,1
0.8,0,2,0.352,1
1.74,1,1,0.528,1
0.8,0,5,0.79731,1
7.05,3,16,3.786,0
1.22,0,6,1.22,1
3.54,1,13,2.10069,1
3.79,0,23,3.264,1
0.73,0,3,0.50469,1
1.17,0,6,1.008,0
2.52,0,12,2.52,1
3.24,0,12,2.96469,1
1.32,0,7,1.29131,1
1.78,0,9,1.68,1
0.25,0,1,0.25,0
0.99,0,1,0.752,1
0.3,0,1,0.3,1
2.3,1,5,0.912,1
0.8,1,1,0.18531,1
0.31,0,2,0.31,-1
0.23,0,1,0.13731,1
0.53,0,1,0.53,1
0.54,0,1,0.54,1
4.22,1,10,1.344,1
0.26,0,1,0.26,-1
0.24,0,2,0.23331,1
0.44,0,1,0.112,1
0.2,0,2,0.2,1
1.9,0,4,1.49669,1
2.25,0,7,1.424,0
0.58,0,1,0.54069,1
0.48,0,1,0.224,1
1.64,1,2,0.43731,1
1.11,0,6,1.11,1
0.33,0,2,0.33,-1
0.18,0,1,0.0,1
2.17,1,5,0.784,1
0.58,0,2,0.57131,1
0.54,0,2,0.47131,1
1.41,0,5,1.344,-1
7.46,2,38,6.49731,1
7.1,2,23,5.692,1
4.76,2,13,2.328,1
2.76,0,14,2.01069,1
4.07,1,23,3.69931,-1
2.56,1,9,1.744,1
6.51,2,34,5.07,1
3.46,0,17,2.95869,1
7.06,2,32,5.35331,1
4.07,1,15,3.66931,-1
3.14,0,9,2.52269,1
2.88,0,12,2.84131,1
5.51,1,17,4.24,1
4.46,0,22,3.872,1
4.08,1,20,3.61731,0
7.06,0,32,5.952,1
8.74,3,43,6.17469,1
2.45,0,10,2.08,1
3.74,0,17,3.68731,1
2.16,0,6,1.33669,-1
0.42,0,1,0.39531,1
3.01,0,17,3.01,1
3.86,2,16,2.51469,1
3.37,1,5,1.83131,1
7.34,3,21,3.852,0
5.66,1,19,5.084,1
1.67,1,9,1.062,1
0.97,1,2,0.47131,1
1.03,0,5,1.03,1
1.15,0,3,1.13731,-1
0.77,0,2,0.72,1
1.08,0,4,0.79869,1
1.24,0,8,1.21331,1
0.25,0,1,0.23331,1
1.0,0,7,0.88,0
0.82,0,2,0.78069,1
0.14,0,1,0.12931,1
1.0,0,8,1.0,1
4.03,1,17,3.56069,1
0.12,0,1,0.12,-1
0.18,0,1,0.0,1
0.36,0,2,0.34731,1
0.38,0,2,0.37531,1
0.36,0,1,0.256,1
6.41,2,32,4.704,0
0.35,0,1,0.272,1
0.39,0,2,0.33469,1
0.37,0,2,0.36931,1
0.26,0,1,0.224,1
0.35,0,1,0.34531,-1
0.49,0,2,0.46131,1
5.18,1,15,4.48,1
0.27,0,1,0.22131,1
0.19,0,2,0.19,1
0.24,0,1,0.23731,0
3.16,0,15,3.136,1
0.52,0,1,0.28331,1
0.21,0,1,0.20131,1
1.9,0,5,1.12869,1
4.05,1,13,3.57331,-1
4.31,1,17,3.878,1
9.91,2,39,8.32,1
1.43,1,4,0.80331,1
3.81,1,20,3.426,1
4.37,1,18,3.11469,0
3.64,0,17,3.12,1
2.89,1,14,2.208,1
0.21,0,1,0.21,1
1.9,0,8,1.776,1
3.24,0,19,2.96,-1
0.3,0,1,0.3,1
0.31,0,1,0.29531,1
0.24,0,1,0.23131,1
2.65,0,8,1.43869,1
1.64,1,1,0.33331,-1
2.04,0,15,2.04,1
2.72,0,8,2.17069,1
2.91,0,15,2.544,1
0.36,0,1,0.31531,1
0.23,0,1,0.22531,-1
0.66,0,1,0.336,1
3.63,1,19,2.87731,1
0.42,0,1,0.304,1
0.28,0,1,0.26531,1
0.27,0,1,0.26131,-1
0.12,0,2,0.112,1
5.64,1,24,4.448,1
4.33,2,19,3.50731,1
0.74,0,5,0.74,1
2.32,0,8,1.38469,-1
3.61,2,15,2.54531,1
2.72,0,12,2.19069,1
3.7,0,21,3.456,1
4.25,2,16,2.784,1
2.11,0,12,2.05331,-1
1.32,0,2,0.76269,1
2.87,1,14,2.49931,1
3.62,1,20,3.188,1
2.64,0,14,2.368,1
0.8,0,2,0.352,-1
1.74,1,1,0.528,1
0.8,0,5,0.79731,1
7.05,3,16,3.786,1
1.22,0,6,1.22,1
3.54,1,13,2.10069,0
3.79,0,23,3.264,1
0.73,0,3,0.50469,1
1.17,0,6,1.008,1
2.52,0,12,2.52,1
3.24,0,12,2.96469,-1
1.32,0,7,1.29131,1
1.78,0,9,1.68,1
0.25,0,1,0.25,1
0.99,0,1,0.752,1
0.3,0,1,0.3,0
2.3,1,5,0.912,1
0.8,1,1,0.18531,1
0.31,0,2,0.31,1
0.23,0,1,0.13731,1
0.53,0,1,0.53,-1
0.54,0,1,0.54,1
4.22,1,10,1.344,1
0.9,0,4,0.9,1
0.57,0,4,0.57,1
0.76,0,5,0.76,-1
1.16,0,7,1.16,1
1.77,1,7,1.162,1
1.06,0,5,1.04469,1
0.38,0,1,0.36131,1
2.18,0,14,2.13531,0
0.37,0,2,0.35931,1
0.96,0,3,0.96,1
7.36,2,24,5.84869,1
1.73,0,7,1.296,1
6.88,3,21,4.816,0
1.89,0,11,1.85131,1
2.45,1,11,1.618,1
3.51,2,12,2.64269,1
0.99,0,3,0.98731,1
4.53,1,20,3.42869,-1
0.33,0,1,0.31531,1
0.73,0,3,0.72931,1
0.42,0,1,0.40131,1
11.49,1,48,10.52531,1
1.76,0,3,0.69469,-1
0.6,0,1,0.56131,1
1.45,0,5,1.44531,1
3.35,1,11,2.47469,1
6.02,2,19,4.52731,1
2.16,0,9,2.16,-1
0.97,0,5,0.97,1
4.12,2,12,2.952,1
0.62,0,1,0.144,1
4.7,0,17,4.66731,1
4.91,1,20,3.17269,0
0.57,0,2,0.54731,1
1.8,0,14,1.8,1
1.49,0,8,1.49,1
3.07,2,9,1.95,1
2.23,1,6,1.526,0
1.32,0,1,0.51069,1
4.79,1,13,3.376,1
2.83,1,5,2.20531,1
2.69,1,8,2.146,1
2.05,0,12,2.05,-1
2.08,0,14,1.96669,1
3.38,0,10,2.72,1
2.48,1,7,1.91731,1
7.29,1,30,6.602,1
1.99,0,15,1.99,0
3.06,0,11,2.16269,1
3.29,1,12,2.816,1
0.26,0,1,0.26,1
1.16,0,4,0.71069,1
1.45,1,3,0.85931,-1
0.32,0,1,0.0,1
0.56,0,1,0.55869,1
1.73,0,9,1.71331,1
3.64,1,8,2.16931,1
0.54,0,2,0.47531,0
0.82,0,1,0.80131,1
2.57,0,10,1.80669,1
4.79,2,6,3.056,1
3.54,1,10,2.416,1
3.74,1,12,2.896,0
6.94,1,28,5.056,1
0.53,0,1,0.52731,1
0.67,0,2,0.62931,1
1.57,0,8,1.56331,1
0.66,0,1,0.496,-1
0.55,0,2,0.528,1
1.82,0,12,1.80331,1
0.5,0,2,0.48869,1
3.86,1,10,3.12131,1
9.29,3,29,6.576,-1
13.15,5,36,8.368,1
9.44,3,26,5.456,1
3.07,0,17,3.05531,1
2.58,0,14,2.368,1
6.05,2,21,4.60869,0
3.3,1,10,1.936,1
7.4,3,20,5.51731,1
0.6,0,1,0.59069,1
0.48,0,1,0.432,1
0.48,0,2,0.45331,-1
0.45,0,2,0.42731,1
0.38,0,2,0.112,1
2.51,0,9,2.51,1
0.4,0,1,0.36731,1
13.48,4,45,11.30669,0
7.47,0,29,7.47,1
1.45,0,4,1.45,1
0.29,0,1,0.26531,1
0.53,0,1,0.53,1
6.66,2,19,4.98069,-1
1.97,0,9,1.872,1
4.27,0,15,3.78869,1
1.08,0,5,1.03331,1
3.51,2,10,2.39,1
0.31,0,1,0.29731,0
0.39,0,1,0.38269,1
1.64,0,4,1.62931,1
5.47,3,13,4.158,1
1.57,0,2,1.456,1
6.46,1,23,5.42,-1
3.03,0,12,2.672,1
3.55,0,21,3.50731,1
1.46,0,4,1.13269,1
5.75,3,15,3.744,1
0.48,0,2,0.48,-1
0.82,0,1,0.224,1
2.0,0,8,1.312,1
1.48,1,5,0.896,1
1.79,0,7,1.76331,1
1.84,1,2,1.16469,-1
0.14,0,1,0.10131,1
1.32,0,5,1.28731,1
4.78,1,10,2.24869,1
3.59,1,14,2.66531,1
1.65,0,8,1.60669,0
0.42,0,1,0.40931,1
1.83,1,4,1.47131,1
0.63,0,3,0.32,1
3.96,1,14,3.456,1
2.68,1,9,1.92,-1
0.2,0,2,0.2,1
1.9,0,4,1.49669,1
2.25,0,7,1.424,1
0.58,0,1,0.54069,1
0.48,0,1,0.224,-1
1.64,1,2,0.43731,1
1.11,0,6,1.11,1
0.33,0,2,0.33,1
0.18,0,1,0.0,1
2.17,1,5,0.784,-1
0.58,0,2,0.57131,1
0.54,0,2,0.47131,1
1.61,1,4,0.896,1
1.41,0,5,1.344,1
0.42,0,2,0.41331,0
5.71,1,19,4.576,1
7.46,2,38,6.49731,1
7.1,2,23,5.692,1
4.76,2,13,2.328,1
2.76,0,14,2.01069,-1
4.07,1,23,3.69931,1
2.56,1,9,1.744,1
6.51,2,34,5.07,1
3.46,0,17,2.95869,1
7.06,2,32,5.35331,0
4.07,1,15,3.66931,1
3.14,0,9,2.52269,1
2.88,0,12,2.84131,1
4.65,1,15,2.91869,1
11.36,3,48,9.184,0
5.51,1,17,4.24,1
4.46,0,22,3.872,1
3.06,1,13,2.39331,1
4.08,1,20,3.61731,1
8.74,3,43,6.17469,0
7.06,0,32,5.952,1
2.45,0,10,2.08,1
3.74,0,17,3.68731,1
2.16,0,6,1.33669,1
0.42,0,1,0.39531,0
3.01,0,17,3.01,1
3.86,2,16,2.51469,1
3.37,1,5,1.83131,1
7.34,3,21,3.852,1
5.66,1,19,5.084,-1
5.81,1,26,4.62469,1
4.14,1,15,2.31731,1
1.67,1,9,1.062,1
0.97,1,2,0.47131,1
1.03,0,5,1.03,-1
0.77,0,2,0.72,1
1.15,0,3,1.13731,1
1.08,0,4,0.79869,1
1.24,0,8,1.21331,1
0.25,0,1,0.23331,-1
1.0,0,7,0.88,1
0.82,0,2,0.78069,1
0.14,0,1,0.12931,1
1.0,0,8,1.0,1
4.03,1,17,3.56069,0
0.12,0,1,0.12,1
0.18,0,1,0.0,1
0.36,0,2,0.34731,1
0.38,0,2,0.37531,1
0.36,0,1,0.256,-1
6.41,2,32,4.704,1
0.35,0,1,0.272,1
0.39,0,2,0.33469,1
0.37,0,2,0.36931,1
0.26,0,1,0.224,-1
0.35,0,1,0.34531,1
0.49,0,2,0.46131,1
5.18,1,15,4.48,1
0.27,0,1,0.22131,1
0.19,0,2,0.19,-1
0.24,0,1,0.23731,1
3.16,0,15,3.136,1
0.52,0,1,0.28331,1
0.21,0,1,0.20131,1
1.9,0,5,1.12869,0
4.05,1,13,3.57331,1
4.31,1,17,3.878,1
9.91,2,39,8.32,1
1.43,1,4,0.80331,1
4.37,1,18,3.11469,-1
3.64,0,17,3.12,1
0.21,0,1,0.21,1
1.9,0,8,1.776,1
3.24,0,19,2.96,1
0.3,0,1,0.3,0
0.31,0,1,0.29531,1
0.24,0,1,0.23131,1
2.65,0,8,1.43869,1
1.64,1,1,0.33331,1
2.04,0,15,2.04,-1
2.72,0,8,2.17069,1
2.91,0,15,2.544,1
0.36,0,1,0.31531,1
0.23,0,1,0.22531,1
0.66,0,1,0.336,0
3.63,1,19,2.87731,1
0.42,0,1,0.304,1
0.28,0,1,0.26531,1
0.27,0,1,0.26131,1
0.12,0,2,0.112,-1
5.64,1,24,4.448,1
4.33,2,19,3.50731,1
0.74,0,5,0.74,1
2.32,0,8,1.38469,1
3.61,2,15,2.54531,0
2.72,0,12,2.19069,1
3.7,0,21,3.456,1
4.25,2,16,2.784,1
2.11,0,12,2.05331,1
1.32,0,2,0.76269,0
2.87,1,14,2.49931,1
3.62,1,20,3.188,1
2.64,0,14,2.368,1
0.8,0,2,0.352,1
1.74,1,1,0.528,-1
0.8,0,5,0.79731,1
7.05,3,16,3.786,1
1.22,0,6,1.22,1
3.54,1,13,2.10069,1
3.79,0,23,3.264,0
0.73,0,3,0.50469,1
1.17,0,6,1.008,1
2.52,0,12,2.52,1
3.24,0,12,2.96469,1
1.32,0,7,1.29131,-1
1.78,0,9,1.68,1
0.25,0,1,0.25,1
0.99,0,1,0.752,1
0.3,0,1,0.3,1
2.3,1,5,0.912,-1
0.8,1,1,0.18531,1
0.31,0,2,0.31,1
0.23,0,1,0.13731,1
0.53,0,1,0.53,1
0.54,0,1,0.54,-1
4.22,1,10,1.344,1
0.9,0,4,0.9,1
0.57,0,4,0.57,1
0.76,0,5,0.76,1
1.16,0,7,1.16,0
1.77,1,7,1.162,1
1.06,0,5,1.04469,1
0.38,0,1,0.36131,1
2.18,0,14,2.13531,1
0.37,0,2,0.35931,-1
0.96,0,3,0.96,1
7.36,2,24,5.84869,1
1.73,0,7,1.296,1
6.88,3,21,4.816,1
2.45,1,11,1.618,-1
3.51,2,12,2.64269,1
0.99,0,3,0.98731,1
4.53,1,20,3.42869,1
0.33,0,1,0.31531,1
0.73,0,3,0.72931,0
0.42,0,1,0.40131,1
2.45,0,14,2.37869,1
2.55,1,3,1.44,1
11.49,1,48,10.52531,1
1.76,0,3,0.69469,0
0.6,0,1,0.56131,1
1.45,0,5,1.44531,1
3.35,1,11,2.47469,1
6.02,2,19,4.52731,1
2.16,0,9,2.16,0
4.12,2,12,2.952,1
0.62,0,1,0.144,1
4.7,0,17,4.66731,1
0.57,0,2,0.54731,1
4.91,1,20,3.17269,0
1.8,0,14,1.8,1
1.49,0,8,1.49,1
3.07,2,9,1.95,1
2.23,1,6,1.526,1
1.32,0,1,0.51069,0
4.79,1,13,3.376,1
2.83,1,5,2.20531,1
2.69,1,8,2.146,1
2.05,0,12,2.05,1
2.08,0,14,1.96669,-1
3.38,0,10,2.72,1
2.48,1,7,1.91731,1
7.29,1,30,6.602,1
1.99,0,15,1.99,1
3.06,0,11,2.16269,-1
3.29,1,12,2.816,1
0.26,0,1,0.26,1
1.16,0,4,0.71069,1
1.45,1,3,0.85931,1
0.32,0,1,0.0,0
0.56,0,1,0.55869,1
1.73,0,9,1.71331,1
0.54,0,2,0.47531,1
0.82,0,1,0.80131,1
2.57,0,10,1.80669,0
4.79,2,6,3.056,1
3.54,1,10,2.416,1
3.74,1,12,2.896,1
6.94,1,28,5.056,1
0.53,0,1,0.52731,-1
0.67,0,2,0.62931,1
1.57,0,8,1.56331,1
0.66,0,1,0.496,1
0.55,0,2,0.528,1
0.24,0,2,0.23331,0
0.44,0,1,0.112,1
1.9,0,4,1.49669,1
2.25,0,7,1.424,1
0.58,0,1,0.54069,1
0.48,0,1,0.224,0
1.64,1,2,0.43731,1
1.11,0,6,1.11,1
0.33,0,2,0.33,1
0.18,0,1,0.0,1
2.17,1,5,0.784,-1
0.58,0,2,0.57131,1
0.54,0,2,0.47131,1
1.61,1,4,0.896,1
1.41,0,5,1.344,1
0.42,0,2,0.41331,-1
5.71,1,19,4.576,1
7.46,2,38,6.49731,1
7.1,2,23,5.692,1
4.76,2,13,2.328,1
2.76,0,14,2.01069,0
4.07,1,23,3.69931,1
2.56,1,9,1.744,1
6.51,2,34,5.07,1
3.46,0,17,2.95869,1
7.06,2,32,5.35331,-1
4.07,1,15,3.66931,1
3.14,0,9,2.52269,1
2.88,0,12,2.84131,1
4.65,1,15,2.91869,1
11.36,3,48,9.184,0
5.51,1,17,4.24,1
4.46,0,22,3.872,1
3.06,1,13,2.39331,1
4.08,1,20,3.61731,1
8.74,3,43,6.17469,-1
7.06,0,32,5.952,1
2.45,0,10,2.08,1
3.74,0,17,3.68731,1
2.16,0,6,1.33669,1
0.42,0,1,0.39531,-1
3.01,0,17,3.01,1
3.86,2,16,2.51469,1
3.37,1,5,1.83131,1
7.34,3,21,3.852,1
5.66,1,19,5.084,-1
5.81,1,26,4.62469,1
4.14,1,15,2.31731,1
1.67,1,9,1.062,1
0.97,1,2,0.47131,1
1.03,0,5,1.03,0
0.77,0,2,0.72,1
1.15,0,3,1.13731,1
1.08,0,4,0.79869,1
1.24,0,8,1.21331,1
0.25,0,1,0.23331,-1
1.0,0,7,0.88,1
0.82,0,2,0.78069,1
0.14,0,1,0.12931,1
1.0,0,8,1.0,1
4.03,1,17,3.56069,0
0.12,0,1,0.12,1
0.18,0,1,0.0,1
0.36,0,2,0.34731,1
0.38,0,2,0.37531,1
0.36,0,1,0.256,-1
6.41,2,32,4.704,1
0.35,0,1,0.272,1
0.39,0,2,0.33469,1
0.37,0,2,0.36931,1
0.26,0,1,0.224,0
0.35,0,1,0.34531,1
0.49,0,2,0.46131,1
5.18,1,15,4.48,1
0.27,0,1,0.22131,1
0.19,0,2,0.19,-1
0.24,0,1,0.23731,1
3.16,0,15,3.136,1
0.52,0,1,0.28331,1
0.21,0,1,0.20131,1
1.9,0,5,1.12869,-1
4.05,1,13,3.57331,1
4.31,1,17,3.878,1
9.91,2,39,8.32,1
1.43,1,4,0.80331,1
3.81,1,20,3.426,0
4.37,1,18,3.11469,1
3.64,0,17,3.12,1
2.89,1,14,2.208,1
0.21,0,1,0.21,1
1.9,0,8,1.776,-1
3.24,0,19,2.96,1
0.3,0,1,0.3,1
0.31,0,1,0.29531,1
0.24,0,1,0.23131,1
2.65,0,8,1.43869,0
1.64,1,1,0.33331,1
2.04,0,15,2.04,1
2.72,0,8,2.17069,1
2.91,0,15,2.544,1
0.36,0,1,0.31531,-1
0.23,0,1,0.22531,1
0.66,0,1,0.336,1
3.63,1,19,2.87731,1
0.42,0,1,0.304,1
0.28,0,1,0.26531,-1
0.27,0,1,0.26131,1
0.12,0,2,0.112,1
5.64,1,24,4.448,1
4.33,2,19,3.50731,1
0.74,0,5,0.74,0
2.32,0,8,1.38469,1
3.61,2,15,2.54531,1
2.72,0,12,2.19069,1
3.7,0,21,3.456,1
4.25,2,16,2.784,0
2.11,0,12,2.05331,1
1.32,0,2,0.76269,1
2.87,1,14,2.49931,1
3.62,1,20,3.188,1
2.64,0,14,2.368,-1
0.8,0,2,0.352,1
1.74,1,1,0.528,1
0.8,0,5,0.79731,1
7.05,3,16,3.786,1
1.22,0,6,1.22,-1
3.54,1,13,2.10069,1
3.79,0,23,3.264,1
0.73,0,3,0.50469,1
1.17,0,6,1.008,1
2.52,0,12,2.52,-1
3.24,0,12,2.96469,1
1.32,0,7,1.29131,1
1.78,0,9,1.68,1
0.25,0,1,0.25,1
0.3,0,1,0.3,0
0.99,0,1,0.752,1
2.3,1,5,0.912,1
0.8,1,1,0.18531,1
0.31,0,2,0.31,1
0.23,0,1,0.13731,0
0.53,0,1,0.53,1
0.54,0,1,0.54,1
4.22,1,10,1.344,1
0.57,0,4,0.57,1
0.76,0,5,0.76,-1
1.16,0,7,1.16,1
1.77,1,7,1.162,1
1.06,0,5,1.04469,1
0.38,0,1,0.36131,1
0.37,0,2,0.35931,-1
0.96,0,3,0.96,1
7.36,2,24,5.84869,1
1.73,0,7,1.296,1
6.88,3,21,4.816,1
1.89,0,11,1.85131,0
2.45,1,11,1.618,1
3.51,2,12,2.64269,1
0.99,0,3,0.98731,1
4.53,1,20,3.42869,1
0.33,0,1,0.31531,0
0.73,0,3,0.72931,1
0.42,0,1,0.40131,1
2.55,1,3,1.44,1
11.49,1,48,10.52531,1
1.76,0,3,0.69469,-1
0.6,0,1,0.56131,1
1.45,0,5,1.44531,1
3.35,1,11,2.47469,1
6.02,2,19,4.52731,1
2.16,0,9,2.16,0
0.97,0,5,0.97,1
4.12,2,12,2.952,1
0.62,0,1,0.144,1
4.7,0,17,4.66731,1
4.91,1,20,3.17269,0
0.57,0,2,0.54731,1
1.8,0,14,1.8,1
1.49,0,8,1.49,1
3.07,2,9,1.95,1
2.23,1,6,1.526,-1
1.32,0,1,0.51069,1
4.79,1,13,3.376,1
2.83,1,5,2.20531,1
2.69,1,8,2.146,1
2.05,0,12,2.05,0
2.08,0,14,1.96669,1
3.38,0,10,2.72,1
2.48,1,7,1.91731,1
1.99,0,15,1.99,1
7.29,1,30,6.602,0
3.06,0,11,2.16269,1
3.29,1,12,2.816,1
0.26,0,1,0.26,1
1.16,0,4,0.71069,1
1.45,1,3,0.85931,0
0.32,0,1,0.0,1
0.56,0,1,0.55869,1
1.73,0,9,1.71331,1
3.64,1,8,2.16931,1
0.54,0,2,0.47531,-1
0.82,0,1,0.80131,1
2.57,0,10,1.80669,1
4.79,2,6,3.056,1
3.54,1,10,2.416,1
6.94,1,28,5.056,-1
0.53,0,1,0.52731,1
0.67,0,2,0.62931,1
1.57,0,8,1.56331,1
0.66,0,1,0.496,1
0.55,0,2,0.528,0
1.82,0,12,1.80331,1
0.5,0,2,0.48869,1
3.86,1,10,3.12131,1
9.29,3,29,6.576,1
13.15,5,36,8.368,-1
9.44,3,26,5.456,1
3.07,0,17,3.05531,1
6.05,2,21,4.60869,1
3.3,1,10,1.936,1
7.4,3,20,5.51731,0
0.6,0,1,0.59069,1
0.48,0,1,0.432,1
0.48,0,2,0.45331,1
0.45,0,2,0.42731,1
0.38,0,2,0.112,0
2.51,0,9,2.51,1
0.4,0,1,0.36731,1
13.48,4,45,11.30669,1
7.47,0,29,7.47,1
1.45,0,4,1.45,0
0.29,0,1,0.26531,1
0.53,0,1,0.53,1
1.97,0,9,1.872,1
4.27,0,15,3.78869,1
1.08,0,5,1.03331,0
3.51,2,10,2.39,1
0.31,0,1,0.29731,1
0.39,0,1,0.38269,1
1.64,0,4,1.62931,1
5.47,3,13,4.158,0
1.57,0,2,1.456,1
6.46,1,23,5.42,1
3.03,0,12,2.672,1
3.55,0,21,3.50731,1
1.46,0,4,1.13269,0
5.75,3,15,3.744,1
0.48,0,2,0.48,1
0.82,0,1,0.224,1
2.0,0,8,1.312,1
1.48,1,5,0.896,-1
1.79,0,7,1.76331,1
1.84,1,2,1.16469,1
0.14,0,1,0.10131,1
1.32,0,5,1.28731,1
4.78,1,10,2.24869,-1
3.59,1,14,2.66531,1
1.65,0,8,1.60669,1
0.2,0,1,0.0,1
0.38,0,1,0.376,1
0.8,0,3,0.576,1
0.23,0,1,0.23,1
0.76,0,1,0.252,0
0.21,0,1,0.21,1
0.26,0,1,0.144,1
0.39,0,1,0.192,1
0.23,0,1,0.106,1
0.09,0,1,0.08999999999997499,-1
1.43,1,5,0.582,1
0.26,0,1,0.214,1
2.45,0,12,2.45,1
2.7,1,15,2.236,1
2.74,0,13,2.74,-1
3.45,2,8,1.864,1
0.17,0,1,0.144,1
0.23,0,1,0.23,1
0.63,0,1,0.336,1
1.15,0,5,1.138,-1
1.92,0,10,1.92,1
1.92,0,7,1.92,1
0.25,0,1,0.25,1
0.39,0,2,0.368,1
0.39,0,1,0.106,-1
2.37,1,9,1.904,1
1.47,0,3,1.056,1
1.32,0,7,0.928,1
1.36,1,2,0.232,1
1.77,0,6,1.77,0
2.92,0,22,2.92,1
0.96,0,6,0.928,1
2.42,1,8,2.084,1
0.32,0,2,0.302,1
0.37,0,1,0.154,-1
0.48,0,1,0.206,1
0.59,0,2,0.112,1
1.53,0,4,0.752,1
3.33,0,16,2.72,1
1.53,0,9,1.12,0
6.0,1,34,5.216,1
2.82,1,14,2.33,1
2.14,0,12,2.14,1
0.27,0,1,0.258,1
0.23,0,1,0.23,-1
0.71,0,4,0.448,1
1.1,0,2,0.29,1
0.95,0,6,0.944,1
0.44,0,2,0.224,1
1.59,0,10,1.488,0
2.46,1,11,1.664,1
3.66,1,20,3.212,1
0.29,0,2,0.274,1
0.32,0,2,0.144,1
0.24,0,1,0.16,-1
0.47,0,5,0.47,1
3.41,2,12,1.632,1
7.2,1,38,5.568,1
6.44,2,29,4.826,1
1.95,0,11,1.914,-1
5.22,1,28,4.564,1
5.45,2,29,4.394,1
0.2,0,1,0.2,1
0.28,0,2,0.274,1
0.27,0,2,0.184,-1
1.46,0,3,1.436,1
2.39,0,11,1.632,1
2.05,0,11,1.948,1
8.48,2,36,6.788,1
1.51,0,11,1.41,0
3.61,0,19,3.038,1
2.4,0,15,2.364,1
5.28,1,20,4.132,1
5.46,1,22,4.672,1
4.37,1,15,2.928,-1
1.76,0,10,1.744,1
1.62,0,6,1.608,1
1.33,0,3,1.294,1
1.5,0,6,1.458,1
4.34,0,22,4.336,0
2.8,0,16,2.368,1
2.26,0,14,2.244,1
0.78,0,5,0.772,1
2.08,0,10,1.436,1
5.68,1,17,4.656,-1
2.37,1,8,1.83,1
3.93,1,22,3.066,1
0.52,0,2,0.368,1
1.89,0,6,1.242,1
4.58,1,24,3.84,-1
